gene_id	PolII mean promoter	PolII mean gb	Pol2 mean promoter	Pol2 mean gb	Pol2ser5 mean promoter	Pol2ser5 mean gb
ENSMUSG00000001739	5.771223333333334	4.265833333333334	0.728209	0.959451	0.860694	0.884554
ENSMUSG00000001741	0.253265	0.3686046666666667	0.720393	0.64042	0.744412	0.538851
ENSMUSG00000001750	2.5339466666666666	2.52024	1.29428	0.971535	1.50772	0.810093
ENSMUSG00000001751	2.5078033333333334	0.5825233333333334	1.35572	0.872381	2.23449	0.645431
ENSMUSG00000001755	5.955326666666667	1.81475	1.55681	0.493055	1.85687	0.306232
ENSMUSG00000001761	11.858	1.1827966666666667	2.08478	0.857971	2.90152	0.725105
ENSMUSG00000001763	1.9683366666666664	0.424051	1.1728	0.685782	2.38656	0.530155
ENSMUSG00000001767	2.0433666666666666	1.48369	2.2621	0.896809	2.26846	0.885545
ENSMUSG00000001768	0.01	0.5173333333333333	0.01	0.71881	0.01	0.578275
ENSMUSG00000001773	0.6602346666666666	0.1978993333333333	0.367449	0.427692	0.954625	0.392309
ENSMUSG00000001774	7.423756666666667	1.3875233333333334	2.08693	0.882	2.3476	0.932259
ENSMUSG00000001783	5.614719999999999	2.11734	2.68245	0.924835	1.93762	0.917491
ENSMUSG00000001785	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000001786	0.01	0.7598716666666667	0.01	0.474516	0.01	0.495445
ENSMUSG00000001794	8.5386	5.601299999999999	0.965188	1.03683	1.10724	0.951986
ENSMUSG00000001802	1.88142	0.6355430000000001	0.545993	0.793884	1.56126	0.693539
ENSMUSG00000001804	0.1649914666666666	0.2302263333333333	0.600557	0.584459	0.636417	0.408701
ENSMUSG00000001815	0.3401346666666667	0.5989669999999999	1.36589	0.660668	1.76818	0.972612
ENSMUSG00000001819	1.7911633333333334	0.300123	1.46945	0.320916	2.29885	0.945135
ENSMUSG00000001823	0.5477653333333333	0.1847733333333333	0.944868	0.784654	0.768531	0.273538
ENSMUSG00000001827	0.96742	3.773993333333333	0.650199	1.14418	0.412226	1.14732
ENSMUSG00000001829	7.849613333333333	1.0493273333333333	3.38329	0.89484	1.95316	0.956823
ENSMUSG00000001833	24.8066	1.6620933333333336	2.16282	0.834232	3.12899	0.916922
ENSMUSG00000001844	5.890716666666666	1.030568666666667	1.30222	0.831804	2.27689	0.70455
ENSMUSG00000001847	12.617433333333333	2.71165	2.19579	0.972666	2.98322	0.964599
ENSMUSG00000001855	12.188966666666666	2.40363	2.06324	0.987234	3.43543	0.96673
ENSMUSG00000001864	2.281966666666667	0.6539433333333333	2.10333	0.83594	0.831075	0.435599
ENSMUSG00000001865	0.1756386666666667	0.2117273333333333	0.419942	0.533921	0.0795521	0.446407
ENSMUSG00000001870	5.667403333333333	0.317891	2.50897	0.648981	2.83987	0.529307
ENSMUSG00000001891	9.271843333333337	1.1014966666666666	2.26412	0.741147	3.08311	0.627772
ENSMUSG00000001901	0.6446323333333334	1.1786346666666667	0.458965	0.955466	0.793299	0.856197
ENSMUSG00000001909	8.545176666666666	3.17354	2.09171	0.735962	1.35281	0.803638
ENSMUSG00000001910	11.491133333333332	3.9655766666666663	1.29764	0.935525	1.46009	0.902323
ENSMUSG00000001911	0.6530566666666667	0.5696196666666666	1.45963	0.922991	2.94417	0.790854
ENSMUSG00000001918	13.083833333333333	3.4208933333333333	1.45285	0.943614	2.09741	0.894832
ENSMUSG00000001924	6.913973333333334	2.166063333333333	2.34599	0.913944	1.91011	0.921158
ENSMUSG00000001930	0.4071753333333333	0.4416026666666666	0.35398	0.843446	0.296431	0.721437
ENSMUSG00000001942	0.3956123333333333	0.628848	0.475542	0.779649	0.71908	0.679134
ENSMUSG00000001943	1.7953833333333336	1.3758533333333334	1.50579	0.871598	1.35284	0.72954
ENSMUSG00000001946	3.9502966666666666	0.3953136666666666	2.044	0.343606	1.99871	0.341775
ENSMUSG00000001948	4.221533333333333	0.3495713333333333	2.10818	0.810135	2.24838	0.673953
ENSMUSG00000001962	5.830406666666666	1.1232233333333337	2.18967	0.7189	2.19795	0.741488
ENSMUSG00000001964	4.9410300000000005	2.2810133333333336	1.10235	1.02988	2.34144	1.13979
ENSMUSG00000001983	4.53046	0.723887	2.64977	0.635397	2.58466	0.790476
ENSMUSG00000001985	2.89474	1.260272	1.52748	0.98997	1.55824	0.990825
ENSMUSG00000001986	0.704678	0.199833	0.504897	0.313226	1.11373	0.285625
ENSMUSG00000001988	0.863916	1.426583333333333	1.43768	0.977445	1.97991	0.853878
ENSMUSG00000001995	8.021166666666668	0.8440636666666667	1.60938	0.971885	2.82386	0.811642
ENSMUSG00000001998	3.31972	0.9247346666666668	2.12442	0.841254	2.04421	0.885943
ENSMUSG00000001999	9.195726666666667	0.7689689999999999	2.19618	0.791696	2.76771	0.627817
ENSMUSG00000002006	3.2064966666666663	2.63326	2.01766	0.916894	1.41967	0.982372
ENSMUSG00000002007	1.3380066666666668	6.292613333333333	0.593306	1.91896	0.6739	1.899
ENSMUSG00000002010	14.1457	2.7686466666666667	1.97198	0.731628	2.24464	0.640647
ENSMUSG00000002012	1.1037856666666668	0.3282923333333333	0.944868	0.672121	1.11373	0.560226
ENSMUSG00000002014	14.117066666666666	3.560363333333333	1.8363	0.289409	2.18585	0.370501
ENSMUSG00000002015	8.670630000000001	1.8127533333333328	1.6424	0.873698	2.34272	0.940522
ENSMUSG00000002017	5.951746666666668	1.2609633333333334	1.19544	0.901605	2.56687	0.873942
ENSMUSG00000002020	1.7070033333333334	0.4103143333333333	1.18074	0.678907	2.98683	0.526445
ENSMUSG00000002028	6.929279999999999	1.60672	2.44406	0.967219	3.38166	0.95062
ENSMUSG00000002031	7.896039999999999	2.04809	1.74085	0.93095	2.02314	0.992701
ENSMUSG00000002032	7.03583	2.0308433333333333	1.21113	1.02499	1.40102	0.591853
ENSMUSG00000002033	0.2199106666666666	0.2772883333333333	0.712794	0.557808	0.159104	0.47399
ENSMUSG00000002043	9.155263333333332	1.5366766666666667	1.72867	0.92795	2.05455	0.740914
ENSMUSG00000002052	6.94945	2.25574	1.45065	0.969079	1.68165	0.958694
ENSMUSG00000002055	6.883276666666667	1.62577	2.12182	0.912115	2.30311	0.829894
ENSMUSG00000002057	0.2793276666666666	0.4727763333333333	0.712105	0.841368	0.477312	0.764317
ENSMUSG00000002058	7.62071	1.7467766666666666	1.80637	0.782438	1.83331	0.746408
ENSMUSG00000002059	16.1828	3.654873333333333	1.52586	0.714398	1.50269	0.624058
ENSMUSG00000002064	7.009686666666667	2.642516666666667	1.30412	1.01548	1.73447	0.858752
ENSMUSG00000002068	22.152066666666663	4.679643333333334	1.98256	0.837121	2.17974	0.925309
ENSMUSG00000002076	18.469133333333332	1.1370166666666666	1.19405	0.997129	2.17729	0.9699
ENSMUSG00000002083	18.920666666666666	6.87633	1.51145	1.01907	2.34273	0.851472
ENSMUSG00000002100	0.3816066666666666	0.5655549999999999	0.78836	0.937186	0.608418	0.485381
ENSMUSG00000002102	8.078733333333334	4.42447	1.68512	0.944409	1.69526	1.05778
ENSMUSG00000002103	11.5505	1.5267033333333335	2.16401	0.942226	2.88049	0.876591
ENSMUSG00000002104	0.5904156666666666	1.5222566666666666	0.671971	1.07239	0.636417	0.886019
ENSMUSG00000002105	9.115996666666668	3.950916666666666	2.00575	0.895969	2.26868	0.890953
ENSMUSG00000002107	0.2151393333333333	0.2291436666666666	0.394731	0.451213	0.318208	0.386177
ENSMUSG00000002108	1.7868566666666668	0.3942136666666667	1.32494	0.851208	0.954625	0.668377
ENSMUSG00000002109	9.683203333333331	1.3368966666666668	2.18604	0.932059	2.72012	0.849729
ENSMUSG00000002111	0.262036	0.4387656666666666	1.00185	0.933537	0.318208	0.570213
ENSMUSG00000002129	8.800243333333333	2.577713333333333	1.73489	0.966248	2.12632	0.971779
ENSMUSG00000002147	1.9264066666666664	1.4987386666666669	2.3602	0.890943	2.48167	0.916697
ENSMUSG00000002190	2.05058	0.6911353333333333	1.31025	0.819695	1.59104	0.733973
ENSMUSG00000002204	0.651153	1.1324166666666666	1.35298	0.910983	1.0259	1.03678
ENSMUSG00000002205	3.2519266666666664	0.8401213333333333	2.16459	0.930405	1.90976	0.951387
ENSMUSG00000002210	11.9977	1.3805066666666663	2.47981	0.6427	2.75717	0.785765
ENSMUSG00000002221	25.033266666666663	2.4009366666666665	2.75317	0.942217	3.47751	0.952887
ENSMUSG00000002222	14.0342	1.7862933333333333	2.45821	0.949153	2.69767	0.967636
ENSMUSG00000002227	5.90021	1.4926833333333331	1.84648	0.946271	1.52226	0.933401
ENSMUSG00000002228	4.350786666666667	1.90232	1.82914	0.887652	1.42361	1.26991
ENSMUSG00000002233	6.667613333333333	4.100156666666667	1.34873	1.08219	1.01308	1.18168
ENSMUSG00000002240	0.177816	0.2160946666666666	0.325662	0.532866	0.400871	0.382708
ENSMUSG00000002249	5.1491	4.865163333333333	1.65922	0.825009	2.54906	0.744081
ENSMUSG00000002250	3.07254	0.982281	1.35056	0.974779	1.47901	0.966645
ENSMUSG00000002257	4.48834	1.833956666666667	1.41837	0.94168	1.91212	0.939271
ENSMUSG00000002265	6.728513333333333	1.026476333333333	1.41937	0.753601	2.12602	0.778187
ENSMUSG00000002266	0.6887923333333333	0.248859	2.64698	0.491144	0.412426	0.498053
ENSMUSG00000002274	2.214793333333333	0.9700993333333332	1.63732	0.514081	1.5391	0.603613
ENSMUSG00000002279	5.99112	0.98988	2.111	0.811826	2.55749	0.902407
ENSMUSG00000002280	2.454473333333333	2.6614533333333337	1.58509	0.916506	2.56538	0.863109
ENSMUSG00000002289	9.850176666666668	2.585846666666667	2.07214	1.04703	2.49025	1.12234
ENSMUSG00000002297	33.09626666666667	4.718329999999999	1.3958	0.941453	1.99972	0.913756
ENSMUSG00000002307	19.9502	4.377386666666666	1.63604	0.689587	2.25293	0.601873
ENSMUSG00000002308	7.372666666666667	1.14474	2.00185	0.624888	2.1238	0.61424
ENSMUSG00000002319	5.659883333333333	1.6727133333333333	1.48706	0.640183	2.00394	0.883486
ENSMUSG00000002320	6.121479999999999	1.3609600000000002	1.23047	0.89834	1.9478	0.613041
ENSMUSG00000002324	2.20407	2.6702833333333333	0.537014	0.805066	1.13373	0.923501
ENSMUSG00000002325	4.407976666666666	2.10135	1.47981	0.909779	1.93345	1.02475
ENSMUSG00000002326	10.50618	4.194703333333333	2.45407	0.937068	1.77305	0.840412
ENSMUSG00000002329	4.21196	0.985181	0.834012	0.362719	2.30649	0.29588
ENSMUSG00000002332	7.50998	0.485488	0.955229	0.474752	2.24817	0.576593
ENSMUSG00000002341	3.0825433333333336	0.5818476666666667	1.49086	0.812399	1.46079	0.750698
ENSMUSG00000002342	1.8636766666666664	1.7318133333333332	1.89013	0.874196	2.47878	0.85669
ENSMUSG00000002343	13.3046	1.5744433333333332	3.23564	0.81023	2.82883	0.777489
ENSMUSG00000002345	3.770903333333333	0.7497400000000001	1.44396	0.846682	1.71321	0.832419
ENSMUSG00000002346	4.569043333333333	0.9420973333333332	2.06155	0.858598	2.83611	0.840049
ENSMUSG00000002365	8.361243333333332	0.7498673333333333	1.79548	0.811584	2.18969	0.646933
ENSMUSG00000002372	10.009476666666666	3.057263333333333	1.53223	0.982712	2.92124	0.92869
ENSMUSG00000002379	11.550606666666669	1.6582066666666666	1.36676	0.791641	1.98588	0.445833
ENSMUSG00000002384	5.050773333333333	2.6380233333333334	1.55123	0.945341	2.31944	0.721725
ENSMUSG00000002393	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000002395	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000002396	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000002409	21.011966666666662	4.75894	1.8205	0.944238	2.0319	0.811825
ENSMUSG00000002413	7.006736666666666	1.49155	1.84513	0.899206	2.28479	0.960825
ENSMUSG00000002416	7.593773333333334	2.715176666666667	2.59551	0.81469	3.16253	0.866471
ENSMUSG00000002428	6.9781233333333335	0.7868006666666667	1.65974	0.640743	3.18136	0.821368
ENSMUSG00000002455	6.918130000000001	0.7672603333333333	1.83282	0.750678	2.44547	0.766014
ENSMUSG00000002458	8.550236666666667	2.0699333333333336	1.70259	0.783726	2.53473	0.793055
ENSMUSG00000002459	0.310707	0.7202683333333333	0.781518	0.906394	0.543532	0.680102
ENSMUSG00000002475	2.790983333333333	0.3251163333333333	1.68184	0.602491	2.09457	0.4972
ENSMUSG00000002477	11.2582	4.3728766666666665	1.645	0.88993	2.34948	0.832295
ENSMUSG00000002486	2.551613333333333	1.4738066666666665	2.84829	0.814122	2.15759	0.847548
ENSMUSG00000002489	12.689856666666666	0.69427	1.52642	0.960231	2.26393	0.852244
ENSMUSG00000002496	8.410496666666667	1.7862333333333331	2.03077	0.93083	2.82818	0.918207
ENSMUSG00000002500	1.1762406666666667	0.5317943333333334	0.981103	0.914087	0.399071	0.509064
ENSMUSG00000002504	1.9364946666666667	0.8720476666666667	1.51545	0.980289	1.15606	0.946607
ENSMUSG00000002524	22.5606	6.615716666666667	1.74988	0.783824	3.06895	0.708846
ENSMUSG00000002546	8.892493333333332	1.002671	1.30654	0.94933	2.13273	0.850544
ENSMUSG00000002550	3.7747000000000006	3.066076666666667	1.36802	1.19672	1.9497	0.947147
ENSMUSG00000002565	0.8628223333333334	0.2235003333333333	1.28883	0.540266	0.636417	0.463494
ENSMUSG00000002578	4.47347	0.5199396666666667	1.53778	0.893393	2.35729	0.819313
ENSMUSG00000002588	0.2286363333333333	0.47036	0.663065	0.504161	0.71108	0.576463
ENSMUSG00000002602	0.5623626666666667	0.4046133333333333	1.15484	0.792341	0.743523	0.623228
ENSMUSG00000002603	2.397636666666666	0.878208	0.964128	1.02005	1.46254	0.975899
ENSMUSG00000002608	12.403966666666667	5.040679999999999	2.47314	0.738019	2.54653	0.83775
ENSMUSG00000002617	3.215113333333333	0.4605613333333333	1.53541	0.615327	1.98969	0.65976
ENSMUSG00000002625	12.3052	1.4262	2.36323	0.896246	2.53932	0.907622
ENSMUSG00000002633	0.339513	0.545493	0.763562	0.85009	0.995326	1.36024
ENSMUSG00000002635	10.32735	2.01965	2.03739	0.865099	1.96338	0.752931
ENSMUSG00000002658	13.589766666666668	1.89073	1.84665	0.683128	2.59712	0.732306
ENSMUSG00000002660	9.626273333333332	1.980713333333333	2.65574	0.546157	2.27751	0.680938
ENSMUSG00000002668	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000002679	7.593796666666667	2.1428733333333336	2.75836	0.870941	2.69781	0.956722
ENSMUSG00000002688	2.0451366666666666	0.2248323333333333	1.19386	0.439507	1.10306	0.3682
ENSMUSG00000002699	0.1483186666666666	0.2239623333333333	0.48314	0.7073	0.0795521	0.498686
ENSMUSG00000002718	16.954833333333333	2.4555933333333333	2.43026	0.822581	2.95559	0.821284
ENSMUSG00000002728	9.331366666666666	4.33404	1.69881	1.02127	1.72998	1.02967
ENSMUSG00000002731	6.18629	0.4615229999999999	1.93977	0.798933	3.25895	0.708531
ENSMUSG00000002732	4.410956666666666	0.5484950000000001	1.49831	0.491542	1.75691	0.440512
ENSMUSG00000002733	11.02795	1.5681966666666665	1.87503	0.792104	1.83258	0.910013
ENSMUSG00000002741	4.562653333333333	1.60855	1.75463	0.850091	2.95584	0.907792
ENSMUSG00000002748	18.028366666666667	2.8618	2.08878	0.969952	2.56812	0.970575
ENSMUSG00000002763	4.687846666666666	1.078343	1.25991	0.986718	2.01717	0.910689
ENSMUSG00000002767	9.87239	2.084826666666667	1.446	0.843571	1.5978	0.811
ENSMUSG00000002768	11.1756	7.524476666666668	1.38603	1.14291	1.57603	1.10144
ENSMUSG00000002769	3.586586666666667	1.8066266666666664	1.26647	1.04001	1.24973	1.30427
ENSMUSG00000002771	1.7663366666666669	1.1723566666666667	0.859269	0.919805	0.673074	0.813284
ENSMUSG00000002778	3.8440966666666663	0.8442046666666667	1.42345	1.00531	1.7749	0.911563
ENSMUSG00000002781	15.749133333333331	0.8149763333333334	2.14774	0.943913	3.63325	0.72556
ENSMUSG00000002791	1.3434733333333335	0.4448896666666667	1.3342	0.926745	1.59104	0.726409
ENSMUSG00000002797	5.7154066666666665	1.4681166666666667	1.83724	0.844268	2.74034	1.00601
ENSMUSG00000002799	4.63359	1.5873333333333337	2.07208	0.905366	2.35568	0.834999
ENSMUSG00000002803	9.586773333333332	3.0435933333333334	2.18579	0.759426	2.19891	1.35625
ENSMUSG00000002804	2.033713333333333	0.5445896666666666	1.64806	0.883145	1.94812	0.712497
ENSMUSG00000002808	6.767976666666667	0.8897366666666667	0.841567	0.884482	1.48623	0.701333
ENSMUSG00000002812	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000002814	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000002820	7.355623333333334	4.596483333333333	1.763	0.972441	2.9419	0.962606
ENSMUSG00000002825	13.708443333333332	4.267806666666667	0.862283	0.816654	1.43761	0.877206
ENSMUSG00000002831	3.068846666666667	3.599746666666667	0.830021	1.1413	0.678636	1.16466
ENSMUSG00000002833	9.643346666666666	1.6574799999999998	1.25483	0.965657	2.19946	0.929055
ENSMUSG00000002835	8.4121	3.197693333333333	1.24625	0.984078	1.75391	0.974388
ENSMUSG00000002844	10.706593333333332	8.847376666666667	1.24236	1.08656	1.68052	1.08387
ENSMUSG00000002845	1.202598	2.420996666666667	0.991466	0.966848	0.9694	0.984189
ENSMUSG00000002846	16.10833333333333	2.72249	2.59514	0.901535	2.83423	0.88279
ENSMUSG00000002847	1.1995336666666667	0.656991	0.944804	0.958404	1.07374	0.91814
ENSMUSG00000002870	11.915406666666668	5.428236666666667	1.01849	1.041	1.49863	0.998185
ENSMUSG00000002871	3.3668033333333334	0.8859053333333334	1.27927	0.92708	1.30412	0.853217
ENSMUSG00000002881	3.4764433333333336	0.5848616666666667	2.1445	0.613374	2.32092	0.581682
ENSMUSG00000002885	5.80464	4.9550833333333335	2.03519	0.948022	2.11132	0.934386
ENSMUSG00000002897	3.4974233333333333	0.6121409999999999	1.31572	0.818195	2.01413	0.607398
ENSMUSG00000002900	7.627479999999999	1.4251166666666666	1.65283	0.603467	2.7359	0.806084
ENSMUSG00000002908	1.5225866666666663	0.9881903333333332	1.08138	0.816807	0.70672	0.787111
ENSMUSG00000002910	17.718100000000003	1.89215	2.26753	0.72932	3.31528	0.408632
ENSMUSG00000002930	0.2323156666666666	0.260088	0.643726	0.523239	0.0928848	0.462493
ENSMUSG00000002944	0.216207	0.274149	0.428229	0.526898	0.318208	0.433474
ENSMUSG00000002948	8.909323333333333	2.010283333333333	2.69013	0.759221	3.30934	0.688747
ENSMUSG00000002949	11.38446	1.537113333333333	1.31159	0.870665	2.51782	0.849777
ENSMUSG00000002957	8.131773333333333	1.4724166666666667	1.94026	0.968267	3.2774	0.957851
ENSMUSG00000002963	7.507976666666667	3.2573000000000003	1.08723	0.661584	1.33784	0.574501
ENSMUSG00000002968	10.65887	2.85845	1.4218	0.957586	1.0759	1.00773
ENSMUSG00000002980	5.434483333333333	1.883576666666667	2.19988	0.917277	2.24968	0.912427
ENSMUSG00000002981	12.263933333333334	1.6451266666666668	3.29171	0.925515	2.96152	0.959446
ENSMUSG00000002983	10.04219	1.4280366666666666	1.54064	0.929394	1.46964	0.839709
ENSMUSG00000002984	17.3745	7.490703333333333	2.09628	0.830621	2.03417	0.866931
ENSMUSG00000002985	19.480666666666664	10.969866666666666	1.45846	0.963635	1.70077	0.99068
ENSMUSG00000002992	0.327177	0.5743726666666668	0.826003	1.06079	0.68797	0.522404
ENSMUSG00000002996	19.015666666666664	3.2021433333333333	2.35548	0.970388	2.66437	0.944083
ENSMUSG00000002997	7.545143333333333	0.2915326666666666	1.30403	0.518635	3.01315	0.40789
ENSMUSG00000003031	12.8822	1.257453333333333	2.17558	0.620404	2.64943	0.351962
ENSMUSG00000003032	27.1403	6.197943333333334	1.45241	1.07629	1.79762	1.06807
ENSMUSG00000003033	5.376553333333334	0.9616666666666666	2.41823	0.902917	2.99069	0.984243
ENSMUSG00000003037	10.367556666666667	1.1651	1.33864	0.972132	1.88264	0.92922
ENSMUSG00000003038	24.9288	22.74983333333333	1.37291	1.27984	1.57898	1.28151
ENSMUSG00000003039	4.5765400000000005	2.7607966666666663	1.1853	1.2189	2.1633	1.22553
ENSMUSG00000003051	4.019583333333333	0.8099533333333334	1.9043	0.666009	2.18451	0.69824
ENSMUSG00000003053	0.01	0.1554956666666666	0.01	0.334309	0.01	0.358518
ENSMUSG00000003062	6.571116666666666	0.6487496666666667	2.06735	0.879354	2.88746	0.938384
ENSMUSG00000003068	10.22423	5.387296666666667	1.57846	0.857047	2.36502	0.8098
ENSMUSG00000003070	2.389456666666667	0.7039536666666667	0.830602	0.841419	1.64909	0.745644
ENSMUSG00000003072	4.449516666666667	5.4624	0.902966	0.900725	1.15072	0.74208
ENSMUSG00000003099	6.78677	1.8801666666666668	2.0377	0.951034	2.73619	0.922425
ENSMUSG00000003119	30.67973333333333	3.721393333333333	2.29754	0.96268	3.07017	0.946086
ENSMUSG00000003123	0.7944636666666667	1.7369233333333334	0.530362	1.07193	0.702705	1.06362
ENSMUSG00000003131	8.328570000000001	1.744203333333333	1.96946	0.927848	2.66858	0.934812
ENSMUSG00000003134	4.87419	1.6777300000000002	2.09971	0.806829	3.34324	0.736408
ENSMUSG00000003135	5.09501	2.87602	1.81065	0.980757	2.05186	0.936296
ENSMUSG00000003153	13.407533333333332	7.111496666666668	1.60348	1.00037	1.8585	1.04159
ENSMUSG00000003154	1.92359	0.4905546666666667	2.07894	0.931895	2.24168	0.726477
ENSMUSG00000003161	0.3062363333333333	0.5617329999999999	0.367448	0.757059	0.318208	0.677737
ENSMUSG00000003166	1.0763606666666667	1.5162266666666666	0.952581	0.9496	0.327812	1.02907
ENSMUSG00000003184	6.692019999999999	4.0011833333333335	1.80835	0.979021	1.18441	1.13324
ENSMUSG00000003190	6.550576666666667	2.30569	1.78099	0.77226	1.20155	0.911393
ENSMUSG00000003198	12.257933333333334	1.4739666666666666	2.82426	0.646172	3.8146	0.650048
ENSMUSG00000003199	5.355246666666667	2.79307	1.64945	0.728599	2.67053	0.598623
ENSMUSG00000003200	6.735600000000001	3.2260466666666665	1.23752	0.983627	1.5953	0.926222
ENSMUSG00000003206	1.3619623333333335	2.46921	1.17182	0.937922	0.693572	1.23436
ENSMUSG00000003208	10.526856666666667	1.85414	1.6499	0.719696	1.96422	0.538263
ENSMUSG00000003226	13.573466666666668	2.245613333333333	2.03504	0.908798	3.29635	0.93599
